timestamp,ppg_value
0.92,0.9076838102154621
0.93,0.9052712610798841
0.9400000000000001,0.8896930675438673
0.9500000000000001,0.8491695206680974
0.96,0.8712711217169006
0.97,0.8526770377261383
0.98,0.8297686689985468
0.99,0.8086622585902663
1.0,0.7683880308275535
1.01,0.7796634364847033
1.02,0.7730204414990048
1.03,0.7570845218172259
1.04,0.7686858369155004
1.05,0.7810355326799414
1.06,0.8161068027894469
1.07,0.7806999619284547
1.08,0.7867069039965802
1.09,0.7836810829816246
1.1,0.7462537222402331
1.11,0.7921897801865262
1.12,0.7960004176660378
1.1300000000000001,0.8501963315686261
1.1400000000000001,0.7881703489116559
1.1500000000000001,0.7948158732160282
1.16,0.7803426262636675
1.17,0.7455578852659357
1.18,0.7863335776297367
1.19,0.7643417956647464
1.2,0.7505887138944508
1.21,0.696582422978262
1.22,0.7324727633099662
1.23,0.652843483993986
1.24,0.6815525200743321
1.25,0.7021647244881014
1.26,0.6157198280597355
1.27,0.6115298600712674
1.28,0.6137699416244771
1.29,0.5882720327687737
1.3,0.5534227614715217
1.31,0.5790413101778357
1.32,0.5425954256379207
1.33,0.5657737640360861
1.34,0.5219250455680113
1.35,0.5637147124841003
1.36,0.49533873895005753
1.37,0.4877515042492482
1.3800000000000001,0.4929155921559545
1.3900000000000001,0.42382315368468737
1.4000000000000001,0.4312170361081727
1.41,0.4278077699738686
1.42,0.3324710250279092
1.43,0.3419754810596719
1.44,0.3122076824838992
1.45,0.2928150856936696
1.46,0.21740153607289317
1.47,0.1879244096663417
1.48,0.2052267264506735
1.49,0.18029873245166478
1.5,0.1647440592684952
1.51,0.15860093467372383
1.52,0.13404358637764766
1.53,0.16060081756696534
1.54,0.17564120536066988
1.55,0.17431978403268317
1.56,0.26141010920903796
1.57,0.26599662328180973
1.58,0.270786360263012
1.59,0.36023746038313575
1.6,0.37558767424432066
1.61,0.4705433076395453
1.62,0.5358984874699162
1.6300000000000001,0.5485923856153818
1.6400000000000001,0.64508797649179
1.6500000000000001,0.6865372491191787
1.6600000000000001,0.7459828809478718
1.67,0.8156915166218097
1.68,0.8072153004526507
1.69,0.8292436211116538
1.7,0.8528891969754546
1.71,0.8742772996216648
1.72,0.9037319674204577
1.73,0.9193244169449469
1.74,0.9179058893668919
1.75,0.9249253549057341
1.76,0.8965944763379338
1.77,0.9154824076279179
1.78,0.8605439506069107
1.79,0.9100835070140493
1.8,0.8445265143908778
1.81,0.7931238340573172
1.82,0.7715134404634447
1.83,0.7915946744625321
1.84,0.763080871398582
1.85,0.7742928581303373
1.86,0.7617419737760236
1.87,0.7450644031580645
1.8800000000000001,0.7257906442450777
1.8900000000000001,0.7110861899214972
1.9000000000000001,0.7372358426382932
1.9100000000000001,0.7698107277057984
1.92,0.7590446119222867
1.93,0.729737621121023
1.94,0.7646312271340248
1.95,0.7710557347373299
1.96,0.7423594855824663
1.97,0.7636045604871153
1.98,0.7569984106485108
1.99,0.7230625818117822
2.0,0.7476873230964716
2.0100000000000002,0.7408440740497302
2.02,0.7392615107861558
2.0300000000000002,0.7236590612609357
2.04,0.6527213558349808
2.05,0.6458052633306551
2.06,0.6614560040708791
2.07,0.6444605147643627
2.08,0.6280216525266517
2.09,0.6875892781117724
2.1,0.5988451552533807
2.11,0.5978411663736328
2.12,0.5809567189018602
2.13,0.5621111181414294
2.14,0.5287762997380362
2.15,0.5415720427572337
2.16,0.49528012744756605
2.17,0.4948164401349982
2.18,0.47539084273499777
2.19,0.47264720415093725
2.2,0.5053724642733093
2.21,0.39109499608262194
2.22,0.4261847683343868
2.23,0.3493561047577188
2.24,0.3477583076448485
2.25,0.35364793514161175
2.2600000000000002,0.29976969619983207
2.27,0.24245671050866574
2.2800000000000002,0.2190992244109102
2.29,0.2199885658934866
2.3000000000000003,0.15961172025035203
2.31,0.15540673059523555
2.32,0.130072707163507
2.33,0.09793623474589407
2.34,0.15051174602141787
2.35,0.11271004309996425
2.36,0.05627630864637279
2.37,0.11730404824708339
2.38,0.11709643559823034
2.39,0.1777933825275166
2.4,0.1745142214365752
2.41,0.2302474080536209
2.42,0.2904632672314462
2.43,0.34958756920803763
2.44,0.3575325311935668
2.45,0.4338045037287594
2.46,0.48821363341466595
2.47,0.54118501734447
2.48,0.650763990781092
2.49,0.671887102355711
2.5,0.6817346347914103
2.5100000000000002,0.7729089977224605
2.52,0.835983524466737
2.5300000000000002,0.8406746475679033
2.54,0.8054571404784092
2.5500000000000003,0.8441503368218024
2.56,0.8922319186806972
2.57,0.8499872935060933
2.58,0.8725529632130925
2.59,0.8717390858842106
2.6,0.8211498593288302
2.61,0.8255427543366735
2.62,0.7367239267629269
2.63,0.7687442609929167
2.64,0.7682462992652986
2.65,0.7288261516255592
2.66,0.7784337710469846
2.67,0.6962454987353837
2.68,0.7080252196200264
2.69,0.7131342680195693
2.7,0.737720813814684
2.71,0.6705188938091137
2.72,0.7291184130377212
2.73,0.7049962375826179
2.74,0.685847711365786
2.75,0.7223498796206616
2.7600000000000002,0.7204799699817006
2.77,0.7060142409397914
2.7800000000000002,0.7236055081571666
2.79,0.7142611782558218
2.8000000000000003,0.7244707263193727
2.81,0.7335756265955444
2.82,0.7487743472018125
2.83,0.6770915690709947
2.84,0.7428323401782898
2.85,0.6384287780814473
2.86,0.6650373159492802
2.87,0.6664431403046518
2.88,0.643374097328939
2.89,0.6064514926798156
2.9,0.5992777479138642
2.91,0.5767370372527543
2.92,0.5591570434047316
2.93,0.5771152117222151
2.94,0.5525361376085773
2.95,0.516384961763733
2.96,0.5406716476775727
2.97,0.5162983998603425
2.98,0.516938378504011
2.99,0.5018859608054768
3.0,0.45744986252263115
3.0100000000000002,0.45086147865966525
3.02,0.466133136036472
3.0300000000000002,0.4468746954088845
3.04,0.4141965919164985
3.0500000000000003,0.3964041919696575
3.06,0.3991449612389459
3.0700000000000003,0.33117337158977983
3.08,0.32891145266545396
3.09,0.2824248292045298
3.1,0.25145613215058227
3.11,0.25026778685005524
3.12,0.2138774743453977
3.13,0.18501853404709367
3.14,0.170199065684595
3.15,0.11905158411031316
3.16,0.11651129837792093
3.17,0.08236454589986689
3.18,0.0913675826986847
3.19,0.08292575183280335
3.2,0.09738563557588376
3.21,0.12569620745673726
3.22,0.11860259550473572
3.23,0.21641326933410604
3.24,0.1855941118656158
3.25,0.22603570265757641
3.2600000000000002,0.3297712137683026
3.27,0.3757038195594801
3.2800000000000002,0.42878372812974547
3.29,0.4870243437372106
3.3000000000000003,0.5306041634887811
3.31,0.5671617454613397
3.3200000000000003,0.6427857537115829
3.33,0.6754609788013539
3.34,0.7573051527119089
3.35,0.770687207987601
3.36,0.7875630627421581
3.37,0.8242270366320628
3.38,0.8590920065142276
3.39,0.8485218700141544
3.4,0.8476577271614512
3.41,0.870746514083807
3.42,0.8646729912653438
3.43,0.8373508064661604
3.44,0.8245116383274269
3.45,0.8244661861731769
3.46,0.769462214792634
3.47,0.7530213445498916
3.48,0.7518584843904607
3.49,0.7479744126289022
3.5,0.7465726774184254
3.5100000000000002,0.7620943790635452
3.52,0.7401819644724548
3.5300000000000002,0.712077429310937
3.54,0.712817311380195
3.5500000000000003,0.6906592341376385
3.56,0.7149191822053237
3.5700000000000003,0.7124417712217157
3.58,0.7307983541342083
3.59,0.7097742826225601
3.6,0.7447548307019121
3.61,0.7713464540091515
3.62,0.7366772777055098
3.63,0.7487075735428935
3.64,0.7535941654584434
3.65,0.7250459360995496
3.66,0.7328308046822216
3.67,0.7194484191545183
3.68,0.7106514359960467
3.69,0.6784994052193167
3.7,0.682535897268296
3.71,0.6782670973915553
3.72,0.684264035351634
3.73,0.6575671876224207
3.74,0.6691701857662276
3.75,0.5886181917349164
3.7600000000000002,0.6117523049174763
3.77,0.5833736240943076
3.7800000000000002,0.6167844551316951
3.79,0.538258644363486
3.8000000000000003,0.5273183088420659
3.81,0.5228785504422807
3.8200000000000003,0.47861783703401883
3.83,0.5042865622379822
3.84,0.48769686850382055
3.85,0.4954478109014089
3.86,0.4851498366193225
3.87,0.5029333685600728
3.88,0.4628046202468547
3.89,0.40657118733981573
3.9,0.37504358336487337
3.91,0.37985845172434046
3.92,0.3106060280748472
3.93,0.35199527710076056
3.94,0.30705782831668826
3.95,0.2399497689581697
3.96,0.18323001751333082
3.97,0.22600828674817205
3.98,0.1698639205581848
3.99,0.18169764804591956
4.0,0.10451081993308618
4.01,0.1198079119868612
4.0200000000000005,0.1331789934344793
4.03,0.1412378973401692
4.04,0.14481018595769604
4.05,0.1914867895387689
4.0600000000000005,0.18334889985266276
4.07,0.24122847752024848
4.08,0.2905079642857243
4.09,0.34817671910389153
4.1,0.4057276332188368
4.11,0.42050251643925485
4.12,0.4691737660821932
4.13,0.5908026111674131
4.14,0.6266361748350542
4.15,0.6569922262022406
4.16,0.7599059948465889
4.17,0.7738396643339934
4.18,0.8384608151408197
4.19,0.8476811489922306
4.2,0.9201204333695513
4.21,0.9337398534449275
4.22,0.9021179499584646
4.23,0.936572094930216
4.24,0.9300235032578832
4.25,0.9417132867507738
4.26,0.8799038066682076
4.2700000000000005,0.9043271306451223
4.28,0.8973303143390384
4.29,0.8168619518405665
4.3,0.8123456602376554
4.3100000000000005,0.7759357595494997
4.32,0.7999343759014457
4.33,0.8081538869313248
4.34,0.8141943413807398
4.3500000000000005,0.7730355120060488
4.36,0.8019731390166001
4.37,0.7308112323302832
4.38,0.7227833740429798
4.39,0.7614230061915582
4.4,0.7745624279658306
4.41,0.7695709328160731
4.42,0.7286610622437634
4.43,0.7781774796807712
4.44,0.7550153785833854
4.45,0.8025581094752
4.46,0.7970778101446705
4.47,0.7669431097498953
4.48,0.7736140574061499
4.49,0.7560243431550009
4.5,0.770876546849327
4.51,0.7840399076475317
4.5200000000000005,0.7285850864532507
4.53,0.748933203978235
4.54,0.7112265379173222
4.55,0.6902227514728049
4.5600000000000005,0.6903510183286796
4.57,0.6542434565172824
4.58,0.6504375265351982
4.59,0.6220295158554198
4.6000000000000005,0.6804117519827301
4.61,0.6249815172835382
4.62,0.5974247031585418
4.63,0.6078004273050581
4.64,0.590683422549332
4.65,0.5785642578464225
4.66,0.5873734309840889
4.67,0.5797541317421795
4.68,0.5385514481741434
4.69,0.5236146507563934
4.7,0.5143477018425345
4.71,0.45018329452476374
4.72,0.4468978115801526
4.73,0.48829600547499163
4.74,0.4685829604257768
4.75,0.3978382125610708
4.76,0.3868759595978709
4.7700000000000005,0.35045104396262977
4.78,0.3823674535135167
4.79,0.3085836435181828
4.8,0.2527457962697203
4.8100000000000005,0.20931985712526885
4.82,0.17386558975677155
4.83,0.19887586114585717
4.84,0.16730159155604807
4.8500000000000005,0.14897335394801664
4.86,0.1703400558412543
4.87,0.17195723279666644
4.88,0.25348623003743864
4.89,0.2619739335384799
4.9,0.27574240003646006
4.91,0.3496802782028575
4.92,0.36415857912231286
4.93,0.3937734802759547
4.94,0.5017923613442649
4.95,0.5360089076561652
4.96,0.5576456689938503
4.97,0.633282841090891
4.98,0.6723685254493773
4.99,0.7121877515636907
5.0,0.8110805075843703
5.01,0.8746854363538299
5.0200000000000005,0.8353773488841688
5.03,0.908212581396257
5.04,0.902501070561016
5.05,0.9208655788617331
5.0600000000000005,0.9264130960797033
5.07,0.9218999661401673
5.08,0.9384217162293883
5.09,0.9096813204613751
5.1000000000000005,0.921683345262725
5.11,0.8987056233121308
5.12,0.8768305720014982
5.13,0.8432843719570273
5.14,0.8323853736300417
5.15,0.8450385800166654
5.16,0.823614078948645
5.17,0.7768534406999129
5.18,0.7903617773160966
5.19,0.7971404812471984
5.2,0.7374964848075443
5.21,0.7850391808280587
5.22,0.7578880788958546
5.23,0.7876889162512375
5.24,0.76101783884547
5.25,0.7417459797154218
5.26,0.7501421540942518
5.2700000000000005,0.7918884621479206
5.28,0.7996194719908954
5.29,0.774832013285238
5.3,0.8091895371195483
5.3100000000000005,0.7547258245280086
5.32,0.7857891836372615
5.33,0.7527370021845324
5.34,0.7559000978511601
5.3500000000000005,0.7602394789078617
5.36,0.7266833702572723
5.37,0.7230602565825356
5.38,0.7392356103397554
5.39,0.6879617772106558
5.4,0.7042720849083048
5.41,0.6448218048999118
5.42,0.6678134659636324
5.43,0.6748516874601237
5.44,0.5740911362278454
5.45,0.6002988267538664
5.46,0.6205449483712837
5.47,0.5927820167906214
5.48,0.5957654219275416
5.49,0.5635962312482357
5.5,0.5682968580509578
5.51,0.5507893368969742
5.5200000000000005,0.5669491786170022
5.53,0.5306275244537605
5.54,0.5144141422746478
5.55,0.47686523516251517
5.5600000000000005,0.45189455297496406
5.57,0.4273679889934117
5.58,0.4180252602900285
5.59,0.3698814128904041
5.6000000000000005,0.3550074043889929
5.61,0.36399914349001655
5.62,0.30609945069553063
5.63,0.24987548100455198
5.64,0.2576384537319351
5.65,0.19828396489972885
5.66,0.1430811703457781
5.67,0.1534094408095659
5.68,0.12741252635398453
5.69,0.16211486852360596
5.7,0.17832492214575948
5.71,0.23121024712900445
5.72,0.22387406604418178
5.73,0.2419605846058839
5.74,0.30277138955433824
5.75,0.2773824050748313
5.76,0.3807495938733971
5.7700000000000005,0.4448917058932775
5.78,0.4488371021125338
5.79,0.5638608220999407
5.8,0.6014233735707967
5.8100000000000005,0.6385906640078011
5.82,0.7135203079357674
5.83,0.7976923201918169
5.84,0.7927468579181679
5.8500000000000005,0.8304842809041264
5.86,0.8442566797038182
5.87,0.8583090631572048
5.88,0.912077060020373
5.89,0.8831016675583637
5.9,0.9066139940988724
5.91,0.89095464725023
5.92,0.9041413169312753
5.93,0.888270379574617
5.94,0.8883288144411685
5.95,0.8354396142630183
5.96,0.8217150753421593
5.97,0.7864351394852901
5.98,0.7799350186102352
5.99,0.7814283963481814
6.0,0.7750985797563842
6.01,0.7249341275113539
6.0200000000000005,0.75588604417902
6.03,0.7603246557278127
6.04,0.735386036644294
6.05,0.7672523028892324
6.0600000000000005,0.708515696200346
6.07,0.7005772837463585
6.08,0.6922765991906717
6.09,0.7702979518633887
6.1000000000000005,0.7553134126149197
6.11,0.742522002319532
6.12,0.7520035009538217
6.13,0.7204950058549541
6.140000000000001,0.7991530851500106
6.15,0.7428098373720255
6.16,0.7359541543524272
6.17,0.7412149386604684
6.18,0.7250194223295424
6.19,0.7067970924727888
6.2,0.6701219584163742
6.21,0.6838160614613832
6.22,0.7003444608143174
6.23,0.6728815242749373
6.24,0.6634096841088559
6.25,0.6015278073540351
6.26,0.5771706306202382
6.2700000000000005,0.5840643972982695
6.28,0.5765678966142497
6.29,0.5892779974334734
6.3,0.5163957223363965
6.3100000000000005,0.5793317720282871
6.32,0.5314891114931453
6.33,0.5150982337877217
6.34,0.4905506871377667
6.3500000000000005,0.4632062545144533
6.36,0.5042994647103475
6.37,0.470325150417828
6.38,0.4199929413299566
6.390000000000001,0.3976538695045378
6.4,0.3944818545021927
6.41,0.41252853725927596
6.42,0.3399246089178274
6.43,0.28137814627124547
6.44,0.27855968338620374
6.45,0.24697474283878917
6.46,0.16249379267541258
6.47,0.19444598517434408
6.48,0.16606719462323477
6.49,0.16684694540379064
6.5,0.17794783829667435
6.51,0.15285255058826905
6.5200000000000005,0.11936313069481458
6.53,0.1057404562889144
6.54,0.20155676751419718
6.55,0.16533019428260515
6.5600000000000005,0.19219279690334098
6.57,0.22618665711794034
6.58,0.2723265045719181
6.59,0.3111038901973938
6.6000000000000005,0.35219852472994045
6.61,0.4066124584672913
6.62,0.47370698599105654
6.63,0.5179937889463304
6.640000000000001,0.5688829468714933
6.65,0.6396355799734597
6.66,0.6801017077018713
6.67,0.7636310022460662
6.68,0.7081662123291294
6.69,0.8244558734512324
6.7,0.8530862026536133
6.71,0.7964376402351302
6.72,0.8467820276390574
6.73,0.8508749054758011
6.74,0.8261961787794386
6.75,0.8337281340796765
6.76,0.8150674492911009
6.7700000000000005,0.8649389161567654
6.78,0.8293492785286769
6.79,0.818293277672797
6.8,0.7868222457697082
6.8100000000000005,0.7265114062356888
6.82,0.722875931242951
6.83,0.7304599754978685
6.84,0.6790871618098969
6.8500000000000005,0.7127622787394604
6.86,0.6842675352052027
6.87,0.6771522764376724
6.88,0.700255562339998
6.890000000000001,0.6952053494146466
6.9,0.6798750822003979
6.91,0.7182786805553538
6.92,0.6725645955558336
6.93,0.7156826991756341
6.94,0.7194638031461082
6.95,0.702297719028786
6.96,0.7182432656030447
6.97,0.6823564193738842
6.98,0.7289101729007545
6.99,0.6991386331771998
7.0,0.6845064438146965
7.01,0.7108335209359554
7.0200000000000005,0.660344479685943
7.03,0.6320179329637663
7.04,0.6151358280568734
7.05,0.6497032643388287
7.0600000000000005,0.5927503092238761
7.07,0.6469587682669644
7.08,0.546747195558734
7.09,0.6190398686438748
7.1000000000000005,0.5735975500427514
7.11,0.5557134760477427
7.12,0.5355915461417149
7.13,0.5476028151763329
7.140000000000001,0.5289224234018632
7.15,0.5458765352317407
7.16,0.5144135263505141
7.17,0.5051946304610203
7.18,0.48221858145239715
7.19,0.47593849484440165
7.2,0.46877790045570994
7.21,0.4054176190833822
7.22,0.3930945805765108
7.23,0.41713894681593194
7.24,0.37865311813348534
7.25,0.34294783978015136
7.26,0.31819589776174073
7.2700000000000005,0.2953643902093842
7.28,0.24498335510663147
7.29,0.21004429628283317
7.3,0.20427386623675842
7.3100000000000005,0.15293551001855343
7.32,0.16325922110046434
7.33,0.09963184961166383
7.34,0.15100308577620775
7.3500000000000005,0.13478781893763095
7.36,0.1333728884906616
7.37,0.16072414184086015
7.38,0.19471359334814117
7.390000000000001,0.2061356467486152
7.4,0.17499876854068602
7.41,0.22742871898139808
7.42,0.287657744196296
7.43,0.35245684390600324
7.44,0.4171242138595515
7.45,0.44481899882410914
7.46,0.5218936776762657
7.47,0.5565187134743154
7.48,0.613641175991896
7.49,0.6463269110066996
7.5,0.7034409393792803
7.51,0.7346301667731784
7.5200000000000005,0.7778389133801812
7.53,0.8517026871734751
7.54,0.8277349085081114
7.55,0.9227738932392017
7.5600000000000005,0.8821189536819483
7.57,0.876494014969357
7.58,0.8487051474153561
7.59,0.8748002918627769
7.6000000000000005,0.83313102098152
7.61,0.8331281573001986
7.62,0.8705769722216788
7.63,0.7923922951365355
7.640000000000001,0.8023772916686505
7.65,0.7435714581407477
7.66,0.7433882273119141
7.67,0.7712073346423642
7.68,0.7069801706955392
7.69,0.7547613725026047
7.7,0.7255802366774942
7.71,0.6954591992348266
7.72,0.7233996162979737
7.73,0.7341001950194912
7.74,0.7307129138541898
7.75,0.686693042187745
7.76,0.7113654816657292
7.7700000000000005,0.7274773300665778
7.78,0.7357379078698653
7.79,0.7543311695226677
7.8,0.7454265410790514
7.8100000000000005,0.7102783567939525
7.82,0.7456653447588097
7.83,0.745282341014491
7.84,0.7363862728074241
7.8500000000000005,0.7384333545348637
7.86,0.7215343777993407
7.87,0.7005067614703483
7.88,0.6751762878247262
7.890000000000001,0.6255337172357723
7.9,0.6589408326227345
7.91,0.6406133833732507
7.92,0.6294329388305723
7.930000000000001,0.5827982912662135
7.94,0.5764730340677028
7.95,0.6148096674604969
7.96,0.5811839073804205
7.97,0.5889933591618932
7.98,0.5659964508480296
7.99,0.5575111984134632
8.0,0.5687559917712219
8.01,0.5255113375711375
8.02,0.5271867396995625
8.03,0.500382450323483
8.040000000000001,0.4843910461253464
8.05,0.4679954754745678
8.06,0.45809616322153507
8.07,0.4178635103530863
8.08,0.43027758849041353
8.09,0.35328277495041516
8.1,0.3395461103062404
8.11,0.3037353991688474
8.120000000000001,0.31665287895086575
8.13,0.26030712451521965
8.14,0.2535081992404383
8.15,0.17468046413806282
8.16,0.19671992042478725
8.17,0.19879648806021008
8.18,0.17495362451727894
8.19,0.19844656952984072
8.2,0.17148010395888238
8.21,0.2312546337526968
8.22,0.27521957240707023
8.23,0.24639829561605456
8.24,0.2824887452654345
8.25,0.3692528307395609
8.26,0.42106518520452235
8.27,0.4264987171570336
8.28,0.4842478952810111
8.290000000000001,0.5440322654499835
8.3,0.576565793193631
8.31,0.6411141320878546
8.32,0.6912776121493645
8.33,0.7446531731479399
8.34,0.8041599341504849
8.35,0.8473031977749563
8.36,0.9075681272454478
8.370000000000001,0.8738300844314179
8.38,0.9353178329481342
8.39,0.9182698330649177
8.4,0.9255192659778262
8.41,0.9395435745564037
8.42,0.8916195819827866
8.43,0.9139794635878091
8.44,0.8943362858401015
8.45,0.884755232944736
8.46,0.8621168007407828
8.47,0.8927701603591202
8.48,0.805601318519274
8.49,0.7921207350712745
8.5,0.7763137871099953
8.51,0.7667146927382228
8.52,0.7566086403244904
8.53,0.7924725720865766
8.540000000000001,0.7952099478541986
8.55,0.7503978063313986
8.56,0.7467510957248252
8.57,0.7800520126507254
8.58,0.7619354922796217
8.59,0.7940593723353739
8.6,0.7895715805884201
8.61,0.7552409993596125
8.620000000000001,0.8274228563436297
8.63,0.8343873490375673
8.64,0.7793735711229186
8.65,0.7814878656094543
8.66,0.7913949188250696
8.67,0.7849586966768982
8.68,0.7826712514832986
8.69,0.8017802490584689
8.700000000000001,0.7396887140920702
8.71,0.711916995790991
8.72,0.6845079935202811
8.73,0.6847036213209666
8.74,0.6862865456160822
8.75,0.7139421828758428
8.76,0.6490785105268861
8.77,0.6540217615067385
8.78,0.6377934022086883
8.790000000000001,0.6549996119842023
8.8,0.6758477528857231
8.81,0.5978662086905198
8.82,0.5896623204420313
8.83,0.6145384024605736
8.84,0.5956145543921939
8.85,0.6095984137940148
8.86,0.5668881108635195
8.870000000000001,0.529076934022849
8.88,0.5314069007256668
8.89,0.5213480408017725
8.9,0.4905132336526748
8.91,0.4567442779711772
8.92,0.44068071134216924
8.93,0.4129173930520694
8.94,0.38696693858044895
8.950000000000001,0.3398667493986331
8.96,0.2920617485231998
8.97,0.27191232197683596
8.98,0.27182146343836333
8.99,0.20647988764886765
9.0,0.2187349395001929
9.01,0.1931643983010635
9.02,0.201082109722995
9.03,0.23495780827028537
9.040000000000001,0.22372063715169102
9.05,0.24137200871872233
9.06,0.23800580722239045
9.07,0.3208173508544626
9.08,0.3601550034316349
9.09,0.44136823873791536
9.1,0.4369257437132508
9.11,0.5031269090375263
9.120000000000001,0.5598295299954659
9.13,0.6461032202982713
9.14,0.663626765655996
9.15,0.7248828512156192
9.16,0.7814530300190765
9.17,0.8163606675623761
9.18,0.8408479544914582
9.19,0.8877273295997025
9.200000000000001,0.933231724130412
9.21,0.9045948148790861
9.22,0.942564225180163
9.23,0.9290099950460854
9.24,0.9708968465596031
9.25,0.9033866212906819
9.26,0.9143948737415661
9.27,0.9212160627022953
9.28,0.9311958311504183
9.290000000000001,0.8761097825803067
9.3,0.8462886166083589
9.31,0.8828897502089547
9.32,0.7907546025182444
9.33,0.758698334634105
9.34,0.8055177566499023
9.35,0.7743612293407387
9.36,0.755643516567762
9.370000000000001,0.7904888494050747
9.38,0.7785011798675388
9.39,0.7610514147730666
9.4,0.7474662157104265
9.41,0.799802642738944
9.42,0.7991986238931366
9.43,0.7866905665703324
9.44,0.8343288639668447
9.450000000000001,0.7711469324316131
9.46,0.761819360865319
9.47,0.7795559265309585
9.48,0.7908323896292514
9.49,0.7917100238747842
9.5,0.7728345574235399
9.51,0.7761032601728987
9.52,0.7279355298862864
9.53,0.7751484646911179
9.540000000000001,0.726034185690231
9.55,0.737666591387388
9.56,0.7045212078182845
9.57,0.6915548018208452
9.58,0.679058555722709
9.59,0.662022396337551
9.6,0.6530619802965508
9.61,0.6561596778489929
9.620000000000001,0.6191495548506756
9.63,0.6199586329333098
9.64,0.5916351335198958
9.65,0.6158721845573232
9.66,0.5575005766127621
9.67,0.6018466912013243
9.68,0.5474731080208497
9.69,0.5014654205237699
9.700000000000001,0.5197942541572202
9.71,0.4822792336330947
9.72,0.4947236519789706
9.73,0.4365895888619833
9.74,0.4143547729537555
9.75,0.3528364612903271
9.76,0.35470432791403994
9.77,0.27882031707291444
9.78,0.26626451624919323
9.790000000000001,0.28849610405955733
9.8,0.2603198969677158
9.81,0.22637876859945505
9.82,0.1731440477376819
9.83,0.17700642148083293
9.84,0.16700225398659804
9.85,0.1365859854959756
9.86,0.19942122893637498
9.870000000000001,0.19567919599770847
9.88,0.18897376431942337
9.89,0.22018899095636252
9.9,0.25710361192842074
9.91,0.24576992302760095
9.92,0.33137796422611565
9.93,0.3714194513138252
9.94,0.4175605643827982
9.950000000000001,0.489341263999705
9.96,0.592548915838454
9.97,0.6221960630980709
9.98,0.6486312450921162
9.99,0.7249396076627799
10.0,0.7897105738567256
10.01,0.8197774682322918
10.02,0.8349287356474024
10.03,0.8470129668832976
10.040000000000001,0.8984447389861479
10.05,0.90573300373436
10.06,0.9244832379761877
10.07,0.9197801152678092
10.08,0.9246497128916839
10.09,0.8796144542147233
10.1,0.9081911335604784
10.11,0.8668550716027588
10.120000000000001,0.8912554878630091
10.13,0.8101524715251462
10.14,0.8461952944936292
10.15,0.793859941239216
10.16,0.7587629353245436
10.17,0.7488647726510294
10.18,0.7415299459106613
10.19,0.750145656046211
10.200000000000001,0.7470615407029285
10.21,0.7197290270051144
10.22,0.7318940863221715
10.23,0.7824667652824838
10.24,0.7762319414244369
10.25,0.7510270674736389
10.26,0.7461194753979095
10.27,0.7515884711797556
10.28,0.7653083305447258
10.290000000000001,0.729481602454526
10.3,0.7458925065166133
10.31,0.7110309336879892
10.32,0.7522775805197731
